"FundId","NewsId","CreatedTimeStamp"
"4b626e98-b338-4f35-96f0-046057c5abe9","29783aed-f3e2-4de2-98b6-cf969be7e373","1/12/2022 2:54:26 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","6f7ed18a-031f-4155-b314-b38b8d1dbf02","7/19/2021 6:41:25 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","b10cd532-c1dc-47fe-a14a-da8d818940f2","5/16/2021 8:29:02 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","9f0765ed-8c68-4533-9e7d-d8fb5b9436a4","5/17/2021 3:31:43 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","0abe6a64-1fc4-43ce-9d5d-c469810fdefd","5/16/2021 9:49:44 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","ecfcda09-c1e3-4c1d-bf69-5c88e111988a","5/16/2021 9:49:44 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","98c46370-9dc7-41a2-b37d-216a03257f7f","5/17/2021 4:32:09 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","6d137e9c-bb42-4696-923f-ef9cd49140b7","5/17/2021 4:30:17 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","6d941123-4709-4ebe-974d-7c9573b52f58","5/17/2021 4:56:43 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","5c17b76b-3dee-4a53-b7b5-3c8ca23a4d10","5/17/2021 4:32:09 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","1c141f5c-60d1-46c0-a750-b3498be31487","9/12/2023 11:11:24 AM"
"4b626e98-b338-4f35-96f0-046057c5abe9","18c5ae5c-8fb2-480c-8e0d-8a92174834a6","9/12/2023 11:11:24 AM"
"4b626e98-b338-4f35-96f0-046057c5abe9","d2ca77c5-e924-4183-8dd8-dda1c20520dc","5/16/2021 8:38:19 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","791502d3-1379-49cc-86c1-a6add7e9c820","5/17/2021 8:45:07 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","f79f8663-e783-4f70-9278-d9bbf7ea3d94","5/16/2021 8:35:58 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","f805d581-e689-493c-882e-721417c49ef1","5/16/2021 8:27:30 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","c03e7e4d-0223-4526-96ce-19a76cde6049","5/17/2021 1:29:30 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","e54b7e56-2f75-4989-b01f-a036546a2608","5/16/2021 8:35:58 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","6d84f725-df4c-4aca-bf49-bb231dcabb7d","5/16/2021 8:29:43 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","6a288cc5-ed33-4994-bdad-dc2e22e3dc28","5/17/2021 9:36:18 AM"
"4b626e98-b338-4f35-96f0-046057c5abe9","c721a8e4-4b8a-4cee-a052-e14468646e36","5/17/2021 8:44:34 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","29819269-9f06-4a92-b53c-e63745214d1f","5/16/2021 9:02:17 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","3e95fb8c-09bf-48ef-b00f-13e70742ab8b","5/16/2021 9:25:22 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","cb494c00-d2e7-4d0d-8a5e-baa453625dea","5/16/2021 8:58:23 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","7bd1726e-04cd-41d8-81d2-708d3640fcd3","5/16/2021 9:08:08 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","49ad2b35-ab93-406d-a00d-6081bbf3579b","5/16/2021 9:13:50 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","7f78cc3e-ae73-4678-bdb6-d370ec7a95b3","5/16/2021 9:00:09 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","03ebc136-eec1-4faf-9ed6-2bb883556df8","5/16/2021 9:26:23 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","52c3cc27-d1fe-41f8-8c88-52ced4b28a3e","5/16/2021 9:16:08 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","621bdece-e706-4a48-9d1c-69e9e56d8709","5/16/2021 8:59:45 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","653a5855-1298-4e21-a1ca-bbac38d90326","5/16/2021 9:01:11 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","537caf36-a897-45d8-ad25-faa56f57ee12","5/16/2021 9:27:16 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","26263923-202a-4cce-93aa-a11811b69e3b","5/16/2021 9:28:54 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","1a5054b7-da4a-4eb8-bda4-9c3d8fb1c599","5/16/2021 9:20:56 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","b918b5eb-4740-44e2-945e-3759ae4fbc6f","5/16/2021 9:29:09 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","5bdcd621-fd65-4885-a9e4-346402c11408","5/16/2021 9:05:10 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","a25dc5de-1a65-47eb-a99d-9c73511ab179","5/16/2021 9:23:47 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","e492df91-6b0a-4eac-8485-fc9d6af5ce57","5/16/2021 9:11:03 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","f78e2879-b5d8-4c9c-acb8-80cd4e4dc845","5/16/2021 9:03:11 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","e929b0d3-6349-4d6c-b9fa-39c650a0b836","5/16/2021 9:25:22 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","8266f359-7e0b-4be4-8ed8-ed057367c490","5/16/2021 9:00:45 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","2d453f1d-9f38-41e0-9f91-92ec26e5b7c5","5/16/2021 9:19:25 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","2b6bd520-444d-46af-9a01-0b96ef9d5938","5/18/2022 4:45:11 PM"
"4b626e98-b338-4f35-96f0-046057c5abe9","1a488e62-6dc2-422a-b0d8-d570cd2e4dfb","5/18/2022 4:46:27 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","106f6b41-be6d-4a50-8bcd-d6b8a1ae6c2c","6/22/2024 6:48:37 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","dd9e721b-6f0a-4b44-8721-3f0e1100e4d6","4/28/2024 8:38:24 AM"
"552b3f53-4286-4a62-8697-05336d8dbddf","c0b62a7e-251b-42de-9c25-28961908005c","4/24/2024 3:55:30 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","b7f9b637-a608-44cf-b571-e6090f828093","1/5/2023 10:15:11 AM"
"552b3f53-4286-4a62-8697-05336d8dbddf","f049c4d3-0343-40e0-9332-79cee87c3d3a","11/22/2022 10:52:47 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","e5989766-3af5-48de-8a55-c80511bc450f","7/11/2022 6:53:58 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","1cfd016d-4832-48af-9364-e8bd996fe1eb","3/22/2022 10:34:03 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","da70d9f6-0af6-4587-9173-dae6b3f76307","8/4/2021 2:12:50 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","2507f4e9-ad61-48a2-b5d2-487357e7f4c5","7/30/2021 4:48:01 AM"
"552b3f53-4286-4a62-8697-05336d8dbddf","e78bc66d-1b8c-45a2-a47d-3f396c6d8e63","5/17/2021 7:59:22 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","66c0ca2e-c9a7-47e3-b3b6-ec66a2f1ac54","5/17/2021 4:49:11 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","2a117a15-2816-4ed5-b3fb-92ab1a9ff356","5/17/2021 4:32:09 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","dfe65c20-a050-473a-97e3-3b2a1fee9eca","5/17/2021 4:27:56 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","176fb90c-c238-425a-9bed-760d62b036a8","1/7/2024 5:38:57 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","3e439c0e-0531-4ace-8fc3-9d8aab012deb","5/17/2021 4:33:58 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","87217d38-92ab-43fe-956a-d638b46d0388","1/7/2024 6:01:38 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","e38f04ef-3b05-460f-9e9b-a7bc2f5b316e","5/17/2021 4:33:58 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","33240f92-3d4c-4d2e-8eb7-c5785113d065","1/7/2024 5:32:51 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","45b3052a-16f3-4dd5-96a5-577c34eb2506","5/17/2021 4:38:21 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","fbaf3721-b8c4-4c7b-bc8c-9b5878ae7694","5/16/2021 8:39:50 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","c2ad77be-7b99-4c2f-b74b-420336ace4fb","5/17/2021 4:56:52 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","6bf40a46-4ded-46e2-b2b1-5ebd8cc71b28","5/16/2021 8:46:18 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","e663edd0-720a-4ed8-ae94-533f38b25e8b","5/16/2021 8:23:40 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","3b0a6928-ebac-4337-902d-b9d9ae107343","5/17/2021 8:45:33 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","537ee6f9-9d26-4b8c-ae2d-2517b6782042","5/16/2021 8:41:57 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","d6d75449-014b-4296-95b6-f2dfde33bf3f","5/16/2021 8:26:56 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","1f7908d6-7b2c-497e-a813-ab99fa675f8d","5/16/2021 8:28:08 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","74ffa27a-2bd1-4ac6-9c52-2c79a1eec980","5/16/2021 8:32:49 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","7dce21f7-ad85-40b3-90b1-e27157a67fca","5/16/2021 8:24:57 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","bcac958f-df67-4469-9e5c-28810fd6458d","5/16/2021 8:35:17 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","35d4ba27-5073-4c5b-aa51-67d4c9f91361","5/16/2021 8:36:56 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","a3565625-0672-44ee-82df-bb374299ab50","5/16/2021 8:44:57 PM"
"552b3f53-4286-4a62-8697-05336d8dbddf","0c0ae826-eb93-4f85-94b0-e735ba73abc5","5/18/2022 4:46:27 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","60e64d93-01b5-4e0c-a53b-1bd4fac09515","5/17/2021 3:39:28 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","4bd073c2-c5a0-48d4-836b-633d2e4036d0","5/17/2021 8:45:33 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","c236b902-06c0-4706-870f-cd90b23b0004","5/19/2022 9:32:45 AM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","669d729e-86a7-46a6-8ee6-da82b1a71fdb","5/16/2021 9:16:46 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","d7b0301c-894d-4199-8a94-012175d53237","5/16/2021 8:25:43 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","4edcf432-aa04-4566-a3f4-cc56dd3074f4","5/17/2021 12:14:43 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","5c7b4519-3283-4292-83c2-3d8efd625644","5/17/2021 8:46:10 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","928b42a8-bf8f-472a-8e75-34092299be45","5/5/2022 5:47:24 AM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","a02d2e44-5088-42f3-a3be-ed596b818845","5/16/2021 8:29:22 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","8d4dfe07-4b58-4f7e-8ed1-f2c01ef7451b","5/16/2021 8:42:53 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","c9b72f23-dd9a-4d6a-a150-986898749a10","5/17/2021 4:14:27 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","54b6a39c-05a9-41fe-b590-5b8ddf920626","5/17/2021 8:52:08 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","b0ad61b6-7fcb-4ace-a96f-ee7a66df8a70","5/17/2021 9:37:22 AM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","1bba13f0-34cb-439a-82b4-79688d311765","5/17/2021 8:45:07 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","3fa0d033-7da1-419e-b547-3ea5b7e695da","5/16/2021 9:08:25 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","defacdd3-2309-4c81-9594-2d39f0abd5a7","5/16/2021 9:09:10 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","0f8fa7f4-283b-49a0-9a1b-872fd5098601","5/16/2021 9:20:56 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","17239937-7b6e-48e4-9ca9-ddaafd9a5c14","5/16/2021 9:02:33 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","9dbec978-ca4a-4e23-81b3-8e725ef6784c","5/16/2021 9:20:07 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","02e5eb4f-c958-49be-b73a-d6c6d7620f4e","5/16/2021 9:13:06 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","e492df91-6b0a-4eac-8485-fc9d6af5ce57","5/16/2021 9:11:03 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","c15b211b-1398-4984-956e-0edb76b28745","5/16/2021 9:20:56 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","7bf23101-4cd8-4e38-8eeb-b28c82835a56","5/16/2021 9:27:41 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","7d9a9bde-e77c-4caf-98e1-549aa777657b","5/18/2022 5:03:48 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","d3d31e1a-5cfe-4c4b-9339-23a6bd3c5e97","5/18/2022 5:03:48 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","cedd7f9c-b7bc-4191-a0d5-5fa3cd901f54","5/18/2022 4:55:40 PM"
"93a7c0f6-d782-47f5-b675-054123fc0b11","fca31fbf-6f46-4a3b-82cf-a94b7f0a0314","5/18/2022 5:00:09 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","ff5faa38-e416-49d8-bf2d-df708104130d","3/7/2023 2:03:25 AM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","ec2b4bec-c5a6-45ae-b08e-834ec9ed98ee","11/18/2023 7:41:49 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","bd9eef16-b9cc-4865-ab42-9475418aed10","10/28/2022 7:07:12 AM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","5f656b82-64ab-4e76-9f67-8e2163769186","2/22/2022 1:49:32 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","f0cc59e7-7442-4677-88b4-ea922dcc81b0","1/12/2022 4:50:17 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","3ce9f3e4-0d95-4dd8-8800-6dea2dded847","10/14/2021 7:12:21 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","9ba160e6-a686-4198-8b61-11b5290e7985","8/17/2021 2:57:30 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","5713a398-b580-492b-b0f4-9a41b60a5691","10/14/2021 7:20:46 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","580f5583-d69e-4d0c-a15d-4b44c73c6255","5/17/2021 12:42:41 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","aae4dc8e-ede0-441c-b52f-d84bb556b28d","5/17/2021 12:52:34 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","0681067a-a1a5-4738-a3af-c0a236106a39","5/18/2021 7:37:46 AM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","b87112a8-7bf0-4464-b041-aef6d7daf520","5/16/2021 8:41:30 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","31ab5773-cc05-4f3a-8567-4d43dbca7deb","5/17/2021 3:41:37 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","2e7e2f4f-7fe9-4132-9768-11ea926536b7","5/16/2021 8:26:56 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","b89dbc30-0a71-40da-bbb0-9e336f9a5502","5/16/2021 9:30:11 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","5cd17787-f321-4f6e-8ce4-cfb14ab876c2","5/17/2021 1:31:28 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","c001ae49-07f9-412e-a72e-b300fab48815","5/17/2021 2:23:45 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","18b1ea46-ee31-4e50-9aa8-162734785043","5/18/2021 9:14:20 AM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","05038551-e2b2-4550-8596-6f9dd984a0b6","6/23/2021 3:08:13 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","353e41cf-7bde-47b0-88aa-202848058fd1","5/18/2021 9:14:20 AM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","5ce312f5-0e43-41a4-8bea-e6f0fdbba7df","5/17/2021 4:56:52 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","ccadee13-5618-4d4e-856a-d2e58f51f1c7","5/16/2021 8:41:57 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","44c09163-3645-4223-9dc9-6bc71e3a5b6c","5/18/2021 9:14:20 AM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","ec539f35-1619-4a30-a40f-71a2c1f72fcb","5/17/2021 4:34:45 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","a5a24908-d947-44c0-a251-470993e93fa4","5/16/2021 9:49:04 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","63f547bd-67cd-406d-9803-ddce66cf638a","5/16/2021 8:26:56 PM"
"8bc65544-b45b-420f-ad9c-056a4db027f9","fa915c88-3489-49eb-9b33-0595ff8fa889","5/17/2021 12:10:35 PM"
