"FundId","NewsId","CreatedTimeStamp"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","55395c3f-c3f3-419b-b403-585afe2d89f7","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","df473262-546d-4d2e-942a-fac4201ab4ec","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","43f99fe4-24a2-4224-a666-4088efad0b4b","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","5d15e68e-7090-4897-ad79-ae83edb2e2c8","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","9bf8f0a6-248e-4a4c-a4eb-96761f6f4ce0","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","296e8044-1a17-4e77-8cbe-b792a65930e0","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","82ff88c3-f599-4499-9d5e-715b6cf1d5e6","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","59e88d42-55ff-41df-8cc6-ee9fbf516b94","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","f7e19348-f565-4c11-a8aa-f9a4fa032ed7","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","aa905344-1334-45e4-9e48-add8942ee8cb","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","9759bba7-7b2b-4b75-bcba-bd49a2bae56f","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","3af59d48-52a4-4ce0-bb50-fa6bcfb2579e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","3c4cc814-dc6e-44b4-84d5-c0e1b577ee49","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","4221cfab-c640-4222-af59-9bc70f92f4d7","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","2528e2b7-a5f6-4f75-9700-439c7673f76d","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","eff82e25-2963-4bec-b906-63ea5cdf8e7c","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","1329f5b4-406a-4828-ba3f-8e8d8c1bdad4","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","f94be715-a7ba-481d-82bd-374a0d8248fd","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","8f511a14-7cd5-46dd-b370-e3b764d5d54b","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","af7e800d-e6d9-4621-976f-b4e7439c7adf","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","b704da68-e88a-42ba-afa6-36609a1cabd4","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","3e0baf09-2aa8-4b2b-8327-75ad450d4c1e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","6efb8a04-804d-406c-bd19-cfd400d0d820","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","5ee937de-42b3-4d3d-8081-5561ecccc70d","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","18127788-dbfb-4ba2-9def-5c3003469b07","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","342d604c-3f8d-40d4-94cf-d57c31b07b42","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","e3dc330f-f2b2-4a6c-aa7c-f515a7298751","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","994b9aaa-c700-4ab1-a73d-f0ac71755ada","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","66d05d86-8fde-4e25-acb3-ace419ab0882","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","3be780f5-149f-42fc-8a53-ffaecc9cd769","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","fdf96a45-d193-4624-a3dc-8df80adf46e7","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","84eba336-0ffa-4a95-a6a3-b54a40538a8e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","0b47ded0-922f-4ca0-ac24-540a87c9410c","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","ab55ba95-ee58-4b7b-bbde-57d915e26e4e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","aa46d192-0275-4e4d-a0bf-26977ddcf82e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","7007c9b8-15fc-4e80-b64b-1e129671d47e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","fac5cc1b-c6a2-4762-80b1-ce62e9cc1451","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","0b4a8a84-4829-4299-b6ac-c6a23ffc5ade","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","5703b812-99d0-45fb-836e-bebfc3f194dc","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","575fd4a5-9b14-4a33-a67b-0c52c50a77a0","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","e13ac0b5-fc89-4c0c-9f99-eee980e2101e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","eaaa6fc1-c9bc-492d-b9a5-9a02e16c6532","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","51198c6f-793d-4bee-a0d0-80aa247d2401","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","e84a1f8a-404a-4636-b42a-28a4650c8add","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","8bc0fb3a-4880-46d5-b9ee-09a187968e11","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","6a53c19d-b500-480c-897c-ea296ef778eb","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","fbb8ad3e-139d-4005-acbc-62397240e641","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","9914557b-544b-45fc-bf44-761e979085c3","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","2528143a-d787-4ae3-a5c5-ed31d3610d83","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","863b4544-884f-4704-9334-ac82a71c288b","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","985ac096-750a-45f7-bd2b-1cca79e6d624","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","31dde692-44ad-47fe-943f-3e9a1c1e1284","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","7664f58b-9056-4797-8f42-b8b29808a6dd","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","2b9823b3-3bbb-4aae-928d-12e08a0f9632","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","2083f4c6-9ed8-4aab-8601-2ce91b440984","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","c5b5ee78-c1f6-4d05-a31c-3c44b17a5c05","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","3b10452f-e26e-4058-ac6c-ec2fdc2ca1a6","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","34ffc054-4258-490b-a2fa-90216becb738","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","bc6b1abe-e273-4b5a-829c-47daf3db012e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","e002e0f4-2728-4ca7-8ada-8320149bbbb0","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","f6477e4a-153d-409d-817c-4531a23c0275","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","596ebe53-33a6-4a7e-a07c-b04bd33259e9","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","c85e5daf-67b8-4696-8ced-e7dc5900ee4e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","f1093efb-d80a-451b-af72-86340dc606ee","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","398c1db2-19ad-4646-8f06-7171fc86835e","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","dcf00e65-b9ff-4772-8ed7-562c644e789b","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","2c441e37-5104-483b-a5d3-6780b5afc3c7","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","d2804252-cab7-45ee-8f97-465b2c591a62","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","50102599-b56e-4de5-9581-7e26155d6285","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","ed69bcf8-b148-42a1-9cbf-4980b818a0ab","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","cfd8ea48-8b71-4c7d-94ed-97e4ab657a5b","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","9ad273f0-a949-412b-b633-1270fff3916a","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","7f8732bc-90a8-4747-ae7b-e4fcf2aafac6","8/20/2021 1:58:29 PM"
"947f9cbb-2ba2-445e-b142-022fc3dd5cf1","44ec003a-b163-44b5-b630-0fa7835c6fd0","8/20/2021 1:58:29 PM"
"b69f72c2-b30a-45a0-b301-037212478fb5","c41a72bc-8aaa-41d1-a930-597dadec54fc","12/22/2021 8:24:48 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","d578e063-4fdc-4b2a-b2ee-472b94ff349f","11/24/2021 7:23:48 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","165df4b1-713a-4723-b732-9ff495d4b912","11/23/2021 7:16:46 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","aa6ab440-95b2-40ec-91f5-532eff886fcf","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","851e5708-2cea-4c9b-920f-be2931ebadc1","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","692cbd00-f65b-453e-b49f-cde8d6eb2e1a","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","865a3e5a-80dc-43cf-ba29-b073a711285f","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","8b5d9df9-ef29-433e-a52f-5547c6060613","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","f56a877e-c80c-4401-b6aa-7561ba323ae7","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","70da53c2-c622-4e6f-8f75-e3b0c41cdc08","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","63af424b-bb96-4d82-8f71-3bf3307f1f84","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","411caef9-2cd9-4126-a969-06e2789c0421","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","b14c28fc-b4bf-4c22-be1f-8a376eb29ebc","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","93cf8a6b-afa9-4b00-a96f-df6308bd0282","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","e4aba9d7-cad5-4230-ac99-32bb7dcecace","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","1eec441e-c612-440c-9fec-f98e10af06ff","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","0958564c-3729-4b11-bcaa-9ab11cd4ad8e","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","77d4a9b1-67e1-48f8-92fc-8c3d0173c7ae","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","11ff3489-b015-4c88-8147-19ce2479b208","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","dd6bbddc-1c3f-4cef-8d03-306bbbcd43b3","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","685a080c-2ba2-40c3-a766-0d4255ee590d","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","d20c27a0-530a-428a-8dd0-6e4a3e0b7998","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","7c0666ef-2c43-4fda-8595-05175c5f9799","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","a3992a33-dc8f-4a29-b18f-9669858d03dc","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","356609bd-054f-4f25-9ade-3104f78be483","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","03d645f0-4d94-4d7b-aa1f-59afd8aa4be2","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","8ab906ba-7513-4734-bb92-f844e88478c0","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","fd6182e0-4064-4823-b89e-959ea73a01f3","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","caf00661-c432-48f4-8d28-febe2af99c47","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","393d2f50-a855-4c4c-b3f1-bcca9abf8ef0","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","64a0a29d-a099-4552-b02d-85bb4a822287","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","4c72dba4-f38c-4ead-99d8-f7c05d29a4ab","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","28b55c11-3c73-48b3-944b-5bd504f64bfa","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","ca177990-f51a-4b76-94ca-ed46ef7c2326","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","a7f39f4b-e608-4519-be44-3af14c8ea3bf","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","05b7b080-b07e-4951-b324-720f892a3b19","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","1282d3a7-a42f-427c-bbdf-8165845c8adb","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","ea501042-d8be-4ee7-90b4-31d66694b192","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","366dc1fc-f10f-441c-abb7-173b361114b2","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","8a4b3033-5ec4-4a92-967f-909b4d4e93c0","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","b2a3d245-479e-44f5-b8e7-62ec8282d747","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","1c3b6f0d-aa80-4100-9b30-481baf68d50f","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","7944a6a7-c727-437f-9b89-1485c5b1b700","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","af59fcfd-b9a0-4118-899b-acf6ad4364f3","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","16411109-aa9a-4d92-a77c-b89067f56edb","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","1f654253-ee7c-4656-9321-5a99868dac5f","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","79df9270-c7c0-4240-8a51-d07ed896e83e","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","7c974fd9-0e85-482a-9736-1b71a3a1465d","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","491baef0-93c3-47de-b5a8-f971ef188a43","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","877ea307-f956-435b-a49a-64edc949c8ea","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","e73c92d7-87c2-429f-be1e-66a95aae25ce","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","dc1d73b3-acb3-4a0f-a08d-e2051296254e","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","40e9e8a0-4ddb-4f38-93e1-82bf2a64749c","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","b5411a23-a4cf-45a6-a245-c4de7f062005","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","1a543d8e-c868-4ed6-b4cd-83452be10459","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","5d71c1d2-096c-4c6c-81b5-5a15295cf924","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","a6b04f60-6cd3-4d73-87d9-09bd2cc7cd17","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","7f847f67-d432-4916-845e-8e3b32f4a56c","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","aa3ff361-49a4-4ad5-b82d-52b42eb3c518","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","0535ddd3-9e79-4c58-a49d-99c269b9d684","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","e9022a50-71f3-46bd-a836-0aff2299bc0e","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","8321a066-b799-4041-8cdf-afab654199c6","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","18d1546f-06a8-4872-b22c-112e69462ce4","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","6d23698f-46ef-48f9-9a98-fbe9df7afc9f","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","7b1a82d7-76b8-4fa5-9815-f16fe288feb1","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","a2f0e90f-dbd9-43b1-a3bc-b2c3aa79fb72","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","10f7f73c-d522-47e1-9fe3-5719f910b0a1","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","4679b0f1-c33e-4fb5-8c5b-5bf39b472663","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","4ae740bb-be82-463c-995c-19403d282813","11/21/2021 7:04:43 AM"
"b69f72c2-b30a-45a0-b301-037212478fb5","1bdb9148-cba3-4718-a41a-e13466ef61d6","11/21/2021 7:04:43 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","80ee8ffb-6aa4-485f-8546-365a0ea188ff","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","00bef898-fa33-47bf-a6c9-60c217d3fcc5","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","ddb120b1-3a5d-494d-9c61-e1bb17ca3c15","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","701ebd74-22de-44f4-896a-7233e468c739","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","d71f1319-d22b-4e70-b876-15adee7492d9","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","13916dce-c79c-4796-be22-aa71ee096345","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","a95793a4-23a8-4d76-b0f7-55e8ac3b006f","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","b79286cd-4016-4498-8f1e-e33ba905dbdf","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","d726431f-d2f9-4dc0-97c5-4892e19ab10b","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","f384aa32-b43f-4ddb-a187-e285e04e7ad1","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","16af37ad-7abb-446d-8d3d-5c6b96ecbaff","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","3f3925c8-7e2e-4cfe-a596-4a7c0c39d393","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","2c902e2e-f3d5-4cff-b3e4-86985d122e9c","10/27/2021 8:10:18 PM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","54d91160-16ae-4414-acab-bfe23940e2a9","10/27/2021 8:10:18 PM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","682f1170-d3b6-4afb-ac15-4c049d08ae09","10/27/2021 8:10:18 PM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","3dfb945e-b94c-4914-b1b9-73b9d7aa59ee","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","a0b72c6f-6235-4722-957a-bb644afcc62c","10/27/2021 8:10:18 PM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","21dd8601-305e-46fa-8bd1-a3ef78b0ac30","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","a872265c-ed6e-4ea6-9f27-df088390e10f","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","8824cb52-924a-4858-9075-95e2d4958513","10/27/2021 8:10:18 PM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","72ee05c9-22e2-41de-90ee-2427e8521f56","10/27/2021 8:10:18 PM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","ac7ceae0-739f-456d-9d02-af69a295d5e4","1/26/2022 7:36:31 AM"
"5fc3739a-d25e-4be0-9c58-041daad942bd","327abd44-2dc7-48aa-8e5b-d70387c05bca","10/27/2021 8:10:18 PM"
